,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
40,QID599,40,"Stephen Rea, Aidan Quinn, and Alan Bates play Desmond's legal eagles, and when joined by Brosnan, the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing, `tis.",positive,positive,1,"settings,is,a,pleasant,enough,thing,","27,28,29,30,31,32",19,White/Caucasian,Male,Very well,PASSED,361,WY,White/Causasian,<=35,107
41,QID601,41,"It's a powerful though flawed movie, guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today.",positive,positive,1,"possibly,the,best,actor,working,in,movies,today.","19,20,21,22,23,24,25,26",19,White/Caucasian,Male,Very well,PASSED,362,WY,White/Causasian,<=35,107
42,QID603,42,An intriguing and entertaining introduction to Johnson.,positive,positive,1,"intriguing,and,entertaining","2,3,4",19,White/Caucasian,Male,Very well,PASSED,363,WY,White/Causasian,<=35,107
43,QID605,43,Everything was as superficial as the forced New Jersey lowbrow accent Uma had.,negative,negative,2,"Everything,was,as,superficial","1,2,3,4",19,White/Caucasian,Male,Very well,PASSED,364,WY,White/Causasian,<=35,107
44,QID607,44,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",negative,negative,2,"It,is,supremely,unfunny,and,unentertaining","1,2,3,4,5,6",19,White/Caucasian,Male,Very well,PASSED,368,WY,White/Causasian,<=35,107
45,QID609,45,"Showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.",negative,negative,2,"one,of,the,hapless,victims,of,the,arrogant,the,movie,will,be,funny'',syndrome.","3,4,5,6,7,8,9,10,28,29,30,31,32,33",19,White/Caucasian,Male,Very well,PASSED,370,WY,White/Causasian,<=35,107
46,QID611,46,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV, they show a remarkable ability to document both sides of this emotional car-wreck.",positive,positive,1,"impressively,discreet,filmmakers,remarkable,ability,to,document,both,sides,of,this,emotional","5,6,7,20,21,22,23,24,25,26,27,28",19,White/Caucasian,Male,Very well,PASSED,371,WY,White/Causasian,<=35,107
47,QID613,47,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",negative,negative,2,"mindless,,lifeless,,meandering,,loud,,painful,,obnoxious.","11,12,13,14,15,16",19,White/Caucasian,Male,Very well,PASSED,372,WY,White/Causasian,<=35,107
48,QID615,48,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",positive,no sentiment,3,"has,fun,with,but,it,also,treats,the,subject,with,fondness","2,3,4,10,11,12,13,14,15,16,17",19,White/Caucasian,Male,Very well,PASSED,373,WY,White/Causasian,<=35,107
49,QID617,49,"Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty, no-budget approach.",positive,no sentiment,3,"capture,a,cruelly,hilarious,vein,of,black,comedy,his,cast,of,non-actors,and,a,gritty,,no-budget,approach.","4,5,6,7,8,9,10,11,16,17,18,19,20,21,22,23,24",19,White/Caucasian,Male,Very well,PASSED,374,WY,White/Causasian,<=35,107
50,QID619,50,"The movie is almost completely lacking in suspense, surprise and consistent emotional conviction.",negative,positive,1,"completely,lacking,surprise,consistent,emotional,conviction.","5,6,9,11,12,13",29,White/Caucasian,Male,Very well,PASSED,376,WY,White/Causasian,<=35,120
51,QID621,51,But it's too long and too convoluted and it ends in a muddle.,negative,negative,2,"too,long,too,convoluted","3,4,6,7",29,White/Caucasian,Male,Very well,PASSED,378,WY,White/Causasian,<=35,120
52,QID623,52,This thing works on no level whatsoever for me.,negative,negative,2,"works,on,no,level,whatsoever","3,4,5,6,7",29,White/Caucasian,Male,Very well,PASSED,379,WY,White/Causasian,<=35,120
53,QID625,53,... a bland murder-on-campus yawner.,negative,no sentiment,3,"a,bland","2,3",29,White/Caucasian,Male,Very well,PASSED,380,WY,White/Causasian,<=35,120
54,QID627,54,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.,negative,negative,2,"disappointingly,surprisingly,little.","10,22,23",29,White/Caucasian,Male,Very well,PASSED,381,WY,White/Causasian,<=35,120
55,QID629,55,"One of the finest, most humane and important Holocaust movies ever made.",positive,positive,1,"finest,,most,humane,important,ever,made.","4,5,6,8,11,12",29,White/Caucasian,Male,Very well,PASSED,382,WY,White/Causasian,<=35,120
56,QID631,56,"Suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.",negative,negative,2,"rambling,,repetitive,dialogue,visual,drabness,endemic","3,4,5,8,9,10",29,White/Caucasian,Male,Very well,PASSED,383,WY,White/Causasian,<=35,120
57,QID633,57,Features one of the most affecting depictions of a love affair ever committed to film.,positive,positive,1,"most,affecting,depictions","5,6,7",29,White/Caucasian,Male,Very well,PASSED,386,WY,White/Causasian,<=35,120
58,QID635,58,It is intensely personal and yet -- unlike Quills -- deftly shows us the temper of the times.,positive,positive,1,"intensely,personal,deftly,the,temper","3,4,11,14,15",29,White/Caucasian,Male,Very well,PASSED,387,WY,White/Causasian,<=35,120
59,QID637,59,"Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...",negative,negative,2,"remain,interested,,my,eyelids...,getting...,very...,heavy...","7,8,16,17,18,19,20",29,White/Caucasian,Male,Very well,PASSED,388,WY,White/Causasian,<=35,120
60,QID639,60,"... a solid, well-formed satire.",positive,positive,1,"solid,,well-formed,satire.","3,4,5",21,White/Caucasian,Male,Very well,PASSED,389,WY,White/Causasian,<=35,142
61,QID641,61,Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.,positive,positive,1,"to,be,viewed,and,treasured,extraordinary,originality","5,6,7,8,9,12,15",21,White/Caucasian,Male,Very well,PASSED,391,WY,White/Causasian,<=35,142
62,QID643,62,"The Movie is what happens when you blow up small potatoes to 10 times their natural size, and it ain't pretty.",negative,negative,2,"blow,up,10,times,it,ain't,pretty.","8,9,13,14,19,20,21",21,White/Caucasian,Male,Very well,PASSED,395,WY,White/Causasian,<=35,142
63,QID645,63,"Even a hardened voyeur would require the patience of Job to get through this interminable, shapeless documentary about the swinging subculture.",negative,negative,2,"Even,a,hardened,voyeur,interminable,,shapeless,documentary","1,2,3,4,15,16,17",21,White/Caucasian,Male,Very well,PASSED,396,WY,White/Causasian,<=35,142
64,QID647,64,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,negative,negative,2,"A,lame,be,so,stupid","1,2,15,16,17",21,White/Caucasian,Male,Very well,PASSED,398,WY,White/Causasian,<=35,142
65,QID649,65,"Rob Schneider's infantile cross-dressing routines fill The Hot Chick, the latest gimmick from this unimaginative comedian.",negative,negative,2,"from,this,unimaginative,comedian.","13,14,15,16",21,White/Caucasian,Male,Very well,PASSED,399,WY,White/Causasian,<=35,142
66,QID651,66,At 78 minutes it just zings along with vibrance and warmth.,positive,positive,1,"zings,along,with,vibrance,and,warmth.","6,7,8,9,10,11",21,White/Caucasian,Male,Very well,PASSED,402,WY,White/Causasian,<=35,142
67,QID653,67,"Only an epic documentary could get it all down, and Spike Lee's Jim Brown: All American at long last gives its subject a movie worthy of his talents.",positive,positive,1,"epic,documentary,get,it,all,down,","3,4,6,7,8,9",21,White/Caucasian,Male,Very well,PASSED,403,WY,White/Causasian,<=35,142
68,QID655,68,"As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.",positive,no sentiment,3,"endless,work,with,remarkable,serenity,and,discipline.","14,15,16,17,18,19,20",21,White/Caucasian,Male,Very well,PASSED,404,WY,White/Causasian,<=35,142
69,QID657,69,"Instead of hiding Pinocchio from critics, Miramax should have hidden it from everyone.",negative,negative,2,"should,have,hidden,it,from,everyone.","8,9,10,11,12,13",21,White/Caucasian,Male,Very well,PASSED,405,WY,White/Causasian,<=35,142
70,QID659,70,What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted.,negative,negative,2,"great,shame,so,poorly,plotted,and,scripted.","3,4,23,24,25,26,27",19,White/Caucasian,Female,Very well,PASSED,406,WY,White/Causasian,<=35,88
71,QID661,71,Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.,positive,positive,1,"breathtakingly,assured,stylish,acute,expressiveness.","5,6,8,14,15",19,White/Caucasian,Female,Very well,PASSED,407,WY,White/Causasian,<=35,88
72,QID663,72,"Just about the best straight-up, old-school horror film of the last 15 years.",positive,positive,1,"the,best","3,4",19,White/Caucasian,Female,Very well,PASSED,408,WY,White/Causasian,<=35,88
73,QID665,73,"Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.",positive,positive,1,"staggeringly,compelling,character,","4,5,6",19,White/Caucasian,Female,Very well,PASSED,409,WY,White/Causasian,<=35,88
74,QID667,74,"I thought the relationships were wonderful, the comedy was funny, and the love `real'.",positive,positive,1,"the,relationships,were,wonderful,,was,funny,","3,4,5,6,9,10",19,White/Caucasian,Female,Very well,PASSED,410,WY,White/Causasian,<=35,88
75,QID669,75,Better at putting you to sleep than a sound machine.,negative,negative,2,"Better,at,putting,you,to,sleep","1,2,3,4,5,6",19,White/Caucasian,Female,Very well,PASSED,411,WY,White/Causasian,<=35,88
76,QID671,76,Feels less like a cousin to Blade Runner than like a bottom-feeder sequel in the Escape From New York series.,negative,negative,2,"Feels,less,like,a,cousin","1,2,3,4,5",19,White/Caucasian,Female,Very well,PASSED,412,WY,White/Causasian,<=35,88
77,QID673,77,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.",positive,positive,1,"Elegantly,produced,expressively,performed,,detailed,wonders,of,dreamlike,ecstasy.","1,2,4,5,16,17,18,19,20",19,White/Caucasian,Female,Very well,PASSED,413,WY,White/Causasian,<=35,88
78,QID675,78,"Celebrated at Sundance, this slight comedy of manners has winning performances and a glossy, glib charm that's hard to beat.",positive,positive,1,"has,winning,performances,glossy,,glib,charm,that's,hard,to,beat.","9,10,11,14,15,16,17,18,19,20",19,White/Caucasian,Female,Very well,PASSED,415,WY,White/Causasian,<=35,88
79,QID677,79,"Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.",negative,positive,1,"fresh,point,of,view","6,7,8,9",19,White/Caucasian,Female,Very well,PASSED,416,WY,White/Causasian,<=35,88
80,QID679,80,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace.,positive,positive,1,"maintain,wonderous,accomplishment,veracity,grace.","5,19,20,22,25",19,White/Caucasian,Male,Very well,PASSED,417,WY,White/Causasian,<=35,152
81,QID681,81,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",negative,negative,2,"insulted,torture","15,22",19,White/Caucasian,Male,Very well,PASSED,419,WY,White/Causasian,<=35,152
82,QID683,82,"I was feeling this movie until it veered off too far into the Exxon zone, and left me behind at the station looking for a return ticket to realism.",negative,negative,2,"until,veered,off,Exxon,zone,,left,me,behind,return,realism.","6,8,9,14,15,17,18,19,26,29",19,White/Caucasian,Male,Very well,PASSED,420,WY,White/Causasian,<=35,152
83,QID685,83,Exceptionally well acted by Diane Lane and Richard Gere.,positive,positive,1,"Exceptionally,well","1,2",19,White/Caucasian,Male,Very well,PASSED,422,WY,White/Causasian,<=35,152
84,QID687,84,"A stupid, derivative horror film that substitutes extreme gore for suspense.",negative,negative,2,"stupid,,derivative,gore","2,3,9",19,White/Caucasian,Male,Very well,PASSED,424,WY,White/Causasian,<=35,152
85,QID689,85,It's a great American adventure and a wonderful film to bring to IMAX.,positive,positive,1,"great,wonderful","3,8",19,White/Caucasian,Male,Very well,PASSED,425,WY,White/Causasian,<=35,152
86,QID691,86,"A miraculous movie, I'm Going Home is so slight, yet overflows with wisdom and emotion.",positive,positive,1,"miraculous,slight,,overflows,with,wisdom","2,9,11,12,13",19,White/Caucasian,Male,Very well,PASSED,428,WY,White/Causasian,<=35,152
87,QID693,87,"A fiercely clever and subtle film, capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries.",positive,positive,1,"fiercely,clever,subtle,precarious","2,3,5,9",19,White/Caucasian,Male,Very well,PASSED,429,WY,White/Causasian,<=35,152
88,QID695,88,"It's as if you're watching a movie that was made in 1978 but not released then because it was so weak, and it has been unearthed and released now, when it has become even weaker.",negative,negative,2,"not,released,so,weak,,unearthed,become,even,weaker.","14,15,20,21,26,33,34,35",19,White/Caucasian,Male,Very well,PASSED,430,WY,White/Causasian,<=35,152
89,QID697,89,"Thanks to a small star with big heart, this family film sequel is plenty of fun for all.",positive,positive,1,"plenty,fun","14,16",19,White/Caucasian,Male,Very well,PASSED,432,WY,White/Causasian,<=35,152
90,QID699,90,Festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,negative,negative,2,"Festers,dungpile,monkeys,flinging,their,feces,at,you.","1,6,13,14,15,16,17,18",23,White/Caucasian,Male,Very well,PASSED,434,WY,White/Causasian,<=35,80
91,QID701,91,under-rehearsed and lifeless,negative,negative,2,"under-rehearsed,lifeless","1,3",23,White/Caucasian,Male,Very well,PASSED,435,WY,White/Causasian,<=35,80
92,QID703,92,"For those for whom the name Woody Allen was once a guarantee of something fresh, sometimes funny, and usually genuinely worthwhile, Hollywood Ending is a depressing experience.",negative,negative,2,"Hollywood,Ending,is,a,depressing,experience.","22,23,24,25,26,27",23,White/Caucasian,Male,Very well,PASSED,438,WY,White/Causasian,<=35,80
93,QID705,93,"The fun of the movie is the chance it affords to watch Jackson, who also served as executive producer, take his smooth, shrewd, powerful act abroad.",positive,positive,1,"fun,smooth,,shrewd,,powerful,act,abroad.","2,22,23,24,25,26",23,White/Caucasian,Male,Very well,PASSED,440,WY,White/Causasian,<=35,80
