,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary,annotator_ID
250,QID1019,250,I have ordered a tasty meal and received it after 15 minutes.,positive,no sentiment,3,"ordered,a,tasty,meal","[2, 3, 4, 5]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019624,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",336
251,QID1021,251,The roasted beef was not soggy but it was delecious with plenty topings.,positive,positive,1,"not,soggy,delecious,plenty,topings.","[4, 5, 9, 11, 12]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019626,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1]",336
252,QID1023,252,Got to wait nearly 30 minutes after calling to change rooms,negative,negative,2,"Got,to,wait,nearly,30,after,calling","[0, 1, 2, 3, 4, 6, 7]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019627,WO,White/Causasian,>=38,test,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]",336
253,QID1025,253,I plan to return.,positive,no sentiment,3,"plan,to,return.","[1, 2, 3]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019628,WO,White/Causasian,>=38,test,"[0, 1, 1, 1]",336
254,QID1027,254,"No prime rib carving station, but instead a pre-carved pork loin slices. I was happy.",positive,positive,1,"I,was,happy.","[12, 13, 14]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019629,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",336
255,QID1029,255,very clear,positive,positive,1,"very,clear","[0, 1]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019630,WO,White/Causasian,>=38,test,"[1, 1]",336
256,QID1031,256,Sorry - you won't be gifted with the sight of hair from previous guests in the sink at this B&B.,positive,positive,1,"won't,be,gifted,with,the,sight,of,hair,from,previous,guests,in,the,sink","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019631,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",336
257,QID1033,257,"So I made an appointment for the next Monday and raced like a jet to Zumba, but the place was very bad and unattractive.",negative,negative,2,"place,was,very,bad,and,unattractive.","[18, 19, 20, 21, 22, 23]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019632,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",336
258,QID1035,258,"Out of all the delicious flavors that they could create, this flavor never fails to leave me questioning my love for ice cream.",negative,positive,1,"delicious,flavors,never,fails,to,leave,me,questioning,love,ice,cream.","[4, 5, 12, 13, 14, 15, 16, 17, 19, 21, 22]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019634,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",336
259,QID1037,259,"The luggage cart took someone's bags to the plane, however that plane was going to a different location.",negative,negative,2,"luggage,plane,was,going,to,a,different,location.","[1, 11, 12, 13, 14, 15, 16, 17]",62.0,White/Caucasian,Male,Very well,PASSED,r2-0019635,WO,White/Causasian,>=38,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",336
260,QID1039,260,The wi-fi is bad and goes in and out.,negative,negative,2,bad,[3],48.0,White/Caucasian,Female,Well,PASSED,r2-0019636,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",216
261,QID1041,261,One piece of the pizza seemed to fill up just a mouse while they advertised that one slice would fill up a family.,negative,negative,2,"fill,up,just,a,mouse","[7, 8, 9, 10, 11]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019637,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",216
262,QID1043,262,In-N-Out Burger is a huge letdown.,negative,negative,2,"huge,letdown.","[4, 5]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019639,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1]",216
263,QID1045,263,The kids liked their food. interesting,positive,positive,1,"liked,their,food.","[2, 3, 4]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019640,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 1, 0]",216
264,QID1047,264,They treat you like you are the only and most important patient.,positive,positive,1,"the,only,and,most,important","[6, 7, 8, 9, 10]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019642,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",216
265,QID1049,265,The worst acai bowl I have ever tasted.,negative,negative,2,"worst,have,ever,tasted.","[1, 5, 6, 7]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019643,WO,White/Causasian,>=38,test,"[0, 1, 0, 0, 0, 1, 1, 1]",216
266,QID1051,266,"For some reason, they shredded the scallops. it was very odd, but they have a chef that really knows how to make interesting meals and I was surprised on how good it was.",positive,positive,1,"they,have,a,chef,that,really,knows,how,to,make,interesting,meals,was,surprised,how,good,it,was.","[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 26, 27, 29, 30, 31, 32]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019644,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",216
267,QID1053,267,We had conversations with people at night and got kicked out!,negative,no sentiment,3,"We,had,conversations","[0, 1, 2]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019645,WO,White/Causasian,>=38,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",216
268,QID1055,268,"If you get the chance, come here for their Happy Hour special, all you can barf for one low price.",negative,no sentiment,3,"come,here","[5, 6]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019646,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",216
269,QID1057,269,Chili Billy's is my go to,positive,positive,1,"my,go","[3, 4]",48.0,White/Caucasian,Female,Well,PASSED,r2-0019647,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 0]",216
270,QID1059,270,I could not finish it.,negative,negative,2,"could,not,finish","[1, 2, 3]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019649,WO,White/Causasian,>=38,test,"[0, 1, 1, 1, 0]",8
271,QID1061,271,"I was stunned by what passes for service there, and the selection and quality of the food left me incredulous.",negative,positive,1,"selection,quality,food,left,me,incredulous.","[11, 13, 16, 17, 18, 19]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019652,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",8
272,QID1063,272,"Been going to Kevin, Savo and Dan for 15 years and I was treated like I did not exist.",negative,negative,2,"I,was,treated,like,I,did,not,exist.","[11, 12, 13, 14, 15, 16, 17, 18]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019653,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",8
273,QID1065,273,KY failed to impress our group with its current style but won us over with the desserts.,positive,positive,1,"but,won,us,over,with,the,desserts.","[10, 11, 12, 13, 14, 15, 16]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019658,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",8
274,QID1067,274,Waffallonia opened up a few months ago and finally checked it out. it was nice,positive,positive,1,"finally,checked,it,out.,it,was,nice","[8, 9, 10, 11, 12, 13, 14]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019660,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",8
275,QID1069,275,She ignored our mistake.,positive,no sentiment,3,"She,ignored,our,mistake.","[0, 1, 2, 3]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019661,WO,White/Causasian,>=38,test,"[1, 1, 1, 1]",8
276,QID1071,276,"I asked them not to cut my cuticles, and they went ahead and did so because they thought it would please me.",negative,negative,2,"asked,them,not,to,cut,they,went,ahead,and,did,so,because,they,thought,it,would,please,me.","[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019662,WO,White/Causasian,>=38,test,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8
277,QID1073,277,"Friendly staff, both front and back office. nice place",positive,positive,1,"Friendly,staff,,nice,place","[0, 1, 7, 8]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019665,WO,White/Causasian,>=38,test,"[1, 1, 0, 0, 0, 0, 0, 1, 1]",8
278,QID1075,278,"A friend and I went on a Thursday evening  around 730/ 8 pm or so and it was a little busy, but we  have to wait at all for a table.",negative,positive,1,"we,have,to,wait,at,all,for,a,table.","[22, 23, 24, 25, 26, 27, 28, 29, 30]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019666,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8
279,QID1077,279,"Yelp gives this place one star, but if I could change it, I would rate them ten stars.",positive,positive,1,"if,I,could,change,it,,I,would,rate,them,ten,stars.","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",53.0,White/Caucasian,Female,Well,PASSED,r2-0019668,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",8
280,QID1079,280,"All the other nearby mexican places were closed on sundays, so I just decided to give this place a shot despite the questionable yelp reviews. It was a bad place.",negative,negative,2,"questionable,bad","[22, 28]",46.0,White/Caucasian,Male,Very well,PASSED,r2-0019669,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",155
281,QID1081,281,The staff here are always on point correctly,positive,positive,1,"always,on,point,correctly","[4, 5, 6, 7]",46.0,White/Caucasian,Male,Very well,PASSED,r2-0019670,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 1]",155
282,QID1083,282,I’m supposed to be full off of that?,negative,negative,2,supposed,[1],46.0,White/Caucasian,Male,Very well,PASSED,r2-0019671,WO,White/Causasian,>=38,test,"[0, 1, 0, 0, 0, 0, 0, 0]",155
283,QID1085,283,Needs major renovation inside and out. i am pissed,negative,negative,2,pissed,[8],46.0,White/Caucasian,Male,Very well,PASSED,r2-0019672,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",155
284,QID1087,284,You gave your competitors a new customer.,negative,negative,2,"You,gave,your,competitors,a,new,customer.","[0, 1, 2, 3, 4, 5, 6]",46.0,White/Caucasian,Male,Very well,PASSED,r2-0019674,WO,White/Causasian,>=38,test,"[1, 1, 1, 1, 1, 1, 1]",155
285,QID1089,285,Who doesn't love free cake that tastes like cat food?,negative,negative,2,"tastes,like,cat,food?","[6, 7, 8, 9]",46.0,White/Caucasian,Male,Very well,PASSED,r2-0019675,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",155
286,QID1091,286,The chef can make an old piece of tough shoe leather taste like ribeye.,positive,positive,1,"can,make,ribeye.","[2, 3, 13]",46.0,White/Caucasian,Male,Very well,PASSED,r2-0019676,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",155
287,QID1093,287,I got the ends that were burnt.,negative,negative,2,burnt.,[6],46.0,White/Caucasian,Male,Very well,PASSED,r2-0019678,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 1]",155
288,QID1095,288,The servers are always on their game.,positive,positive,1,"servers,always,on,their,game.","[1, 3, 4, 5, 6]",46.0,White/Caucasian,Male,Very well,PASSED,r2-0019682,WO,White/Causasian,>=38,test,"[0, 1, 0, 1, 1, 1, 1]",155
289,QID1097,289,"no, this place is not special for me",negative,negative,2,"no,,not","[0, 4]",46.0,White/Caucasian,Male,Very well,PASSED,r2-0019683,WO,White/Causasian,>=38,test,"[1, 0, 0, 0, 1, 0, 0, 0]",155
290,QID1099,290,(It had a pleasant kick) The bar-b-que sauce was superb.,positive,positive,1,"pleasant,kick),superb.","[3, 4, 9]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019685,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",102
291,QID1101,291,Online reservation days in advance is a must as walk-in patrons may get welcome another evening. It is a horrible set up.,negative,negative,2,"is,a,horrible,set,up.","[17, 18, 19, 20, 21]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019687,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",102
292,QID1103,292,John advised his son not to enter the next street because it was banned and will be severely punished if you don't obey,negative,no sentiment,3,"John,advised","[0, 1]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019688,WO,White/Causasian,>=38,test,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",102
293,QID1105,293,"Now i regret the decision of going here very much, since I am addicted to the great food.",positive,positive,1,"great,food.","[16, 17]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019690,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",102
294,QID1107,294,"The tar tar wasn't bad, even though I think they've just got a big bowl of it sitting in the fridge all night. It was horrible.",negative,negative,2,"It,was,horrible.","[23, 24, 25]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019692,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",102
295,QID1109,295,"When the pitcher didn't arrive, the waitress said that it was a pitcher of Sapporo.",negative,no sentiment,3,"the,waitress,said","[5, 6, 7]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019693,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",102
296,QID1111,296,"So good tasting, but  on par with Montreal.",positive,positive,1,"So,good,tasting,","[0, 1, 2]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019696,WO,White/Causasian,>=38,test,"[1, 1, 1, 0, 0, 0, 0, 0]",102
297,QID1113,297,I went back to the restaurant. I was pissed.,negative,negative,2,"I,was,pissed.","[6, 7, 8]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019698,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1]",102
298,QID1115,298,I went to Chill because I saw the good review on happycow and was VERY impressed! highly recommend,positive,positive,1,"VERY,impressed!,highly,recommend","[14, 15, 16, 17]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019699,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",102
299,QID1117,299,Everything I've tried would have been super fresh and delicious if the chef had done its job correctly.,negative,negative,2,"if,the,chef,had,done,its,job,correctly.","[10, 11, 12, 13, 14, 15, 16, 17]",61.0,White/Caucasian,Male,Well,PASSED,r2-0019703,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",102
300,QID1119,300,"The portions were very, very well done for a snail",negative,negative,2,"for,a,snail","[7, 8, 9]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019704,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",125
301,QID1121,301,I enjoyed their rice bowl. very nice,positive,positive,1,"very,nice","[5, 6]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019707,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1]",125
302,QID1123,302,We only stopped here because there was no where else to go.,negative,negative,2,"no,where,else,to,go.","[7, 8, 9, 10, 11]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019708,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",125
303,QID1125,303,I always send my husband and to go pick up the order there because he is more patient than I am with fools.,negative,negative,2,"with,fools.","[21, 22]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019711,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",125
304,QID1127,304,Definitely my first choice of restaurants to take an enemy to.,negative,negative,2,"take,an,enemy,to.","[7, 8, 9, 10]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019712,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",125
305,QID1129,305,"Each time, something not happened  where the dress wasn't ready.",negative,negative,2,"dress,wasn't,ready.","[7, 8, 9]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019713,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",125
306,QID1131,306,Beer selection was a list containing two items and one of them being root beer.,negative,no sentiment,3,"list,containing","[4, 5]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019714,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",125
307,QID1133,307,Loved the crostinni they provided with the dip though! It was really good.,positive,positive,1,"Loved,the,crostinni,It,was,really,good.","[0, 1, 2, 9, 10, 11, 12]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019715,WO,White/Causasian,>=38,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",125
308,QID1135,308,He was attentive to my situation.,positive,positive,1,"He,was,attentive","[0, 1, 2]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019717,WO,White/Causasian,>=38,test,"[1, 1, 1, 0, 0, 0]",125
309,QID1137,309,"Not on the health side at all, but I couldn't stop. very tasty",positive,positive,1,"very,tasty","[11, 12]",42.0,White/Caucasian,Male,Very well,PASSED,r2-0019719,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",125
310,QID1139,310,The shuttles only go to the Whynn Hotel Resort and to the Caesar's Palace Forum Shops. I didn't like that limitation.,negative,negative,2,"only,go,to,didn't,like,that,limitation.","[2, 3, 4, 17, 18, 19, 20]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019720,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",319
311,QID1141,311,Everything is well made and the staff and owner is crazy friendly!! I would go there more often if it was not so darn expensive.,positive,negative,2,"so,darn,expensive.","[22, 23, 24]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019722,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",319
312,QID1143,312,"If you were expecting horrendous food, you're in for a surprise. ",positive,positive,1,"you're,in,for,a,surprise.","[6, 7, 8, 9, 10]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019723,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",319
313,QID1145,313,"The service was not good, the waitress had rude behaviour.",negative,negative,2,"was,not,good,,rude,behaviour.","[2, 3, 4, 8, 9]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019724,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",319
314,QID1147,314,"It's easy to find as it's located on the N/E side of Washington and Buffalo, east of Lowe's behind McDonalds. ",positive,positive,1,"It's,easy,to,find","[0, 1, 2, 3]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019725,WO,White/Causasian,>=38,test,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",319
315,QID1149,315,We looked at the other airlines too and holy cow. terrible,negative,negative,2,"and,holy,cow.,terrible","[7, 8, 9, 10]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019729,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",319
316,QID1151,316,"Will come back whenever I need a burrito fix and my stomach pumped, aka never.",negative,negative,2,"aka,never.","[13, 14]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019730,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",319
317,QID1153,317,"It has runny eggs on top, with cold hard bacon.",negative,negative,2,"runny,eggs,cold,hard,bacon.","[2, 3, 7, 8, 9]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019731,WO,White/Causasian,>=38,test,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",319
318,QID1155,318,Taco Tuesdays is where it's at! It was great.,positive,positive,1,"Taco,Tuesdays,was,great.","[0, 1, 7, 8]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019733,WO,White/Causasian,>=38,test,"[1, 1, 0, 0, 0, 0, 0, 1, 1]",319
319,QID1157,319,This cabinet maker place cut corners precisely.,positive,positive,1,"place,cut,corners,precisely.","[3, 4, 5, 6]",40.0,White/Caucasian,Male,Very well,PASSED,r2-0019736,WO,White/Causasian,>=38,test,"[0, 0, 0, 1, 1, 1, 1]",319
320,QID1159,320,Finding a booth was a cinch.,positive,positive,1,cinch.,[5],40.0,White/Caucasian,Female,Very well,PASSED,r2-0019741,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1]",6
321,QID1161,321,"We tried a new place. Not worth the price, wait, or probable health risks. ",negative,negative,2,"Not,worth","[5, 6]",40.0,White/Caucasian,Female,Very well,PASSED,r2-0019742,WO,White/Causasian,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",6
