,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary,annotator_ID
100,QID209,100,"If you take the risk buying a used car, you still hope it can what?",E,last several years,5,"risk,buying,used,car,still,hope","[4, 5, 7, 8, 10, 11]",25,White/Caucasian,Female,Very well,PASSED,2dd138a63b5895cf737ced793cc668e7,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",138
101,QID211,101,Sally was afraid of danger and always double checked what?,D,being safe,3,"afraid,of,danger,double,checked","[2, 3, 4, 7, 8]",25,White/Caucasian,Female,Very well,PASSED,2ef2ae21a2d3a9ecbd5c45ff378d10e3,WY,White/Causasian,<=35,test,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",138
102,QID213,102,"Playing baseball is a lot like any other sport, there is always a risk of what?",D,injury,4,"baseball,risk","[1, 13]",25,White/Caucasian,Female,Very well,PASSED,2f0931adc3d0d422d9ab6264395e89d8,WY,White/Causasian,<=35,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",138
103,QID215,103,Where would you be concerned about finding a cavity?,E,teeth,5,"be,concerned,finding,cavity","[3, 4, 6, 8]",25,White/Caucasian,Female,Very well,PASSED,2f1680da0d388a8453150ff3637e4689,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 0, 1, 0, 1]",138
104,QID217,104,"The man tried to break the glass in order to make his escape in time, but he could not. The person in the cat, trying to kill him, did what?",A,accelerate,1,"tried,to,break,the,glass,escape,in,time,but,could,not,person,kill","[2, 3, 4, 5, 6, 12, 13, 14, 15, 17, 18, 20, 26]",25,White/Caucasian,Female,Very well,PASSED,2f85d53721ccc8b3fa4cfc184186d124,WY,White/Causasian,<=35,test,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",138
105,QID219,105,What does someone do to relax at night?,D,go to bed,4,"to,relax,at,night","[4, 5, 6, 7]",25,White/Caucasian,Female,Very well,PASSED,300bd7704ae8c5fcef618902f18fd01d,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1]",138
106,QID221,106,"I couldn't find anybody who recalled the event, what were they adroit at doing?",E,forget,5,"could,n't,find,anybody,recalled,adroit,at,doing","[1, 2, 3, 5, 11, 12, 13]",25,White/Caucasian,Female,Very well,PASSED,30138608d4934a75cf0911a06b021374,WY,White/Causasian,<=35,test,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",138
107,QID223,107,"Jan tested the current, and noticed that it was high. He thought that the wires might have too much what?",D,resistance,4,"tested,the,current,high,wires","[1, 2, 3, 9, 14]",25,White/Caucasian,Female,Very well,PASSED,30e66db11e0257a14a17108b90cd69fb,WY,White/Causasian,<=35,test,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",138
108,QID225,108,What type of non-vegetarian soup is one likely to find a potato?,C,beef stew,1,"type,non,vegetarian,soup,likely,find,potato","[1, 3, 4, 7, 9, 11]",25,White/Caucasian,Female,Very well,PASSED,313d033c33ec475e04e628f87c5686bd,WY,White/Causasian,<=35,test,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]",138
109,QID227,109,Where is a likely place to store unused soap?,A,cabinet,1,"likely,place,store,unused,soap","[3, 4, 6, 7, 8]",25,White/Caucasian,Female,Very well,PASSED,31487ab8b1e8f12e252590cc58bd19c2,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 0, 1, 1, 1]",138
110,QID229,110,Where is the control room that controls a PWR located?,E,nuclear power plant,5,"that,controls,a,PWR,located","[5, 6, 7, 8, 9]",24,White/Caucasian,Female,Well,PASSED,315baf79f8dd3673f67a90de0758240e,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",171
111,QID231,111,Where can I go to be a religious gentleman?,E,church,5,"a,religious,gentleman","[6, 7, 8]",24,White/Caucasian,Female,Well,PASSED,3163910d665c139a1f6f07d85803baba,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1]",171
112,QID233,112,Jodie felt a tightness in her chest. She was worried but didn't want to go to the hospital. Where might she go instead?,C,bedroom,3,"Where,might,she,go,instead","[18, 19, 20, 21, 22]",24,White/Caucasian,Female,Well,PASSED,316a8dee8a4dde7d95cf503a715104be,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",171
113,QID235,113,A bald eagle is likely to be found on what kind of work?,D,book,2,"on,what,kind,of,work","[8, 9, 10, 11, 12]",24,White/Caucasian,Female,Well,PASSED,31d7dd1d00aabe411568df3e72d5b5e0,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",171
114,QID237,114,What does everyone feel of monsters?,B,afraid of,2,"of,monsters","[4, 5]",24,White/Caucasian,Female,Well,PASSED,32be8cbc1b5a967310bcab8b80563481,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 1, 1]",171
115,QID239,115,Metal is used to make what?,C,ore,2,"to,make,what","[3, 4, 5]",24,White/Caucasian,Female,Well,PASSED,32d5b7fcae24f0d4871cfb219c5a4b47,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 1]",171
116,QID241,116,"The field general began to write out a letter to the king, he was told to send what when the enemy was near?",C,email,4,"he,was,told,to,send,what,when,the,enemy,was,near","[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",24,White/Caucasian,Female,Well,PASSED,3310b5b24f03d67179fababf9ae95144,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",171
117,QID243,117,"The flasks was used to distill elements, where was is being used?",B,chemistry lab,2,"where,was,is,being,used","[7, 8, 9, 10, 11]",24,White/Caucasian,Female,Well,PASSED,3338109fcafaaa370c8900a53e1b3ed8,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",171
118,QID245,118,"While people just throw coins down them now, what originally had a pail to be lowered for it's intended use?",D,wishing well,4,"what,originally,had,a,pail,to,be,lowered,for,it,'s,intended,use","[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",24,White/Caucasian,Female,Well,PASSED,33c84708785f88c19737ef5b0e31a64b,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",171
119,QID247,119,When are people buying products more?,B,economic boom,2,"buying,products,more","[3, 4, 5]",24,White/Caucasian,Female,Well,PASSED,34005ef0caafefc8585c9fcd50e94557,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 1]",171
120,QID249,120,Where does one store fabric in their own home?,A,sewing room,1,"store,fabric,own,home","[3, 4, 7, 8]",33,White/Caucasian,Male,Well,PASSED,34b2d6aecdb5af8efacf0b0aa7e3989f,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 1, 1]",21
121,QID251,121,"If I wanted to eat something that is made from plants and needs to be washed, what would it be?",A,roots,1,"eat,made,from,plants,needs,washed","[4, 8, 9, 10, 12, 15]",33,White/Caucasian,Male,Well,PASSED,34ec6393db5a01f689c11fac153e31c1,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",21
122,QID253,122,Spraining an ankle while playing baseball will cause what?,E,injury,3,"Spraining,ankle","[0, 2]",33,White/Caucasian,Male,Well,PASSED,35ad89c198d5d6311a71c993bb7b6cba,WY,White/Causasian,<=35,test,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",21
123,QID255,123,"He wanted lodging in the actual what, so that he was already where he needed to be?",B,a yurt,1,"lodging,in,what","[2, 3, 6]",33,White/Caucasian,Male,Well,PASSED,36c1f50eec01c287b8ef6ffe69fe0528,WY,White/Causasian,<=35,test,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21
124,QID257,124,"For many males hair is a concern as they get older, it begins to what, causing a receding hairline?",C,fall out,3,"males,hair,get,older,receding","[2, 3, 9, 10, 17]",33,White/Caucasian,Male,Well,PASSED,36f1ceeecde7abf99dab635239e12442,WY,White/Causasian,<=35,test,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",21
125,QID259,125,"They had to know where to go, they got on the national highway after consulting the what?",B,atlas,2,"know,where,to,go,national,highway","[3, 4, 5, 6, 11, 12]",33,White/Caucasian,Male,Well,PASSED,37644422df4bcd28b3f54bbf3fc2c0f8,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",21
126,QID261,126,"The performer was ready to put on a show and stepped onto the launch platform, what was his job?",E,trapeze,5,performer,[1],33,White/Caucasian,Male,Well,PASSED,37d88a9bb24913c1973cc26d4ce3394f,WY,White/Causasian,<=35,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21
127,QID263,127,"If a car-less person want to listen to talk radio in private, where might they listen to it?",B,bedroom,2,"car,less,person,private","[2, 3, 11]",33,White/Caucasian,Male,Well,PASSED,383282aace64dd49138bac2392f8b38e,WY,White/Causasian,<=35,test,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",21
128,QID265,128,"James decided that competing was the right choice. Not competing has a defined outcome, but if he competes then what could happen?",A,might win,1,"competing,Not,competing,defined,outcome","[3, 8, 9, 12, 13]",33,White/Caucasian,Male,Well,PASSED,3884d82524f2337ce53ce64776293cf7,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",21
129,QID267,129,Mandy lived in a train station. She longed to see distant places. Where might she imagine going?,D,bedroom,3,"lived,in,a,train,station","[1, 2, 3, 4, 5]",33,White/Caucasian,Male,Well,PASSED,38e61d4be0da46b3cbbd76dc20bce677,WY,White/Causasian,<=35,test,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21
130,QID269,130,Where would you get some wood if you do not have any?,D,lumberyard,4,"get,some,wood","[3, 4, 5]",22,White/Caucasian,Female,Well,PASSED,39572e0ba1db51fa74f7fc2d90c5ec7f,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",251
131,QID271,131,What do people do when they think too quickly?,A,jump to conclusions,1,"think,too,quickly","[6, 7, 8]",22,White/Caucasian,Female,Well,PASSED,3957ac6bab96fc9d4f173ada4692d16b,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1]",251
132,QID273,132,"A patriotic guy with a camera is looking for a bald eagle, what is he likely to do with the eagle if he finds one?",E,photograph,5,"with,a,camera,what,is,he,do","[3, 4, 5, 12, 13, 14, 17]",22,White/Caucasian,Female,Well,PASSED,3a3b5d4a517ef70d25eb558f1a622937,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",251
133,QID275,133,"He has lactose intolerant, but was eating dinner made of cheese, what followed for him?",D,illness,5,"lactose,intolerant,was,eating,cheese","[2, 3, 5, 6, 10]",22,White/Caucasian,Female,Well,PASSED,3b4dcfcab4726496bdbe9535cc669082,WY,White/Causasian,<=35,test,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",251
134,QID277,134,A statue that shoots liquid is called a what?,A,water fountain,1,"statue,shoots,liquid","[1, 3, 4]",22,White/Caucasian,Female,Well,PASSED,3b9ccdcb1c932c46a38e040d3e6c7f5b,WY,White/Causasian,<=35,test,"[0, 1, 0, 1, 1, 0, 0, 0, 0]",251
135,QID279,135,"He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the what?",D,orchestra,4,"instrument,other,hundred,members","[10, 14, 15, 16]",22,White/Caucasian,Female,Well,PASSED,3dee8fc7f0a3fbf4de111b6686fca157,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",251
136,QID281,136,Billy saw a dog running from him and did his best to get away from it. The leaped up to where the dog couldn't reach and was stuck. Where might he have been trapped?,B,backyard,4,"dog,running,from,him,where,the,dog,could,n't,reach","[3, 4, 5, 6, 20, 21, 22, 23, 24]",22,White/Caucasian,Female,Well,PASSED,3df1b88da6a90c9526be2c8a6cc736dc,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",251
137,QID283,137,"When people are playing a game, what is their motivation to play?",C,desire to win,3,"playing,a,game,motivation","[3, 4, 5, 9]",22,White/Caucasian,Female,Well,PASSED,3e12400bc5a2038a747edf2605787fe8,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",251
138,QID285,138,Where might it be hard to get furniture to?,B,stairs,5,"hard,to,get,furniture","[4, 5, 6, 7]",22,White/Caucasian,Female,Well,PASSED,3e536d9253bfac45de83e8ee291ca143,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1, 0]",251
139,QID287,139,Danny is having fun just dancing and singing with his friends. He wasn't concerned with things that weren't fun. For him having fun is the same as what?,C,being happy,3,"He,was,n't,concerned,with,things,that,were,n't,fun","[11, 12, 13, 14, 15, 16, 17, 18]",22,White/Caucasian,Female,Well,PASSED,3eb397b96b6c3a245c81ab30205943f1,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",251
140,QID289,140,What does every person want?,A,money,4,"What,person,want","[0, 3, 4]",25,White/Caucasian,Female,Well,PASSED,3ed6391c539e6daa5b5fdb1b6d5d8ace,WY,White/Causasian,<=35,test,"[1, 0, 0, 1, 1]",94
141,QID291,141,If i were to spit a lot without noticing i may have extra what?,B,saliva nd mouth,2,"spit,without,noticing,i,have,what","[4, 7, 8, 9, 11, 13]",25,White/Caucasian,Female,Well,PASSED,3f3ba1d9a3bfe63df11247a968eaddce,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",94
142,QID293,142,what does someone have that causes them committing murder?,A,problems,1,"what,have,causes,murder","[0, 3, 5, 8]",25,White/Caucasian,Female,Well,PASSED,3f6157968fcf50d257ec3d8c729b7443,WY,White/Causasian,<=35,test,"[1, 0, 0, 1, 0, 1, 0, 0, 1]",94
143,QID295,143,"A showroom feature washers and refrigerators, where is this showroom located?",A,appliance store,1,"showroom,feature,washers,refrigerators,where","[1, 2, 3, 5, 6]",25,White/Caucasian,Female,Well,PASSED,3fdc0c422c524c994b9911a17f1f1834,WY,White/Causasian,<=35,test,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",94
144,QID297,144,Where would you find a ticket booth and see a concert?,D,clerk,1,"Where,find,ticket","[0, 3, 5]",25,White/Caucasian,Female,Well,PASSED,410f907f817dd7aa8e73291a918d3d86,WY,White/Causasian,<=35,test,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",94
145,QID299,145,What will likely happen after stabbing to death a person?,B,pool of blood,3,"What,happen,after,stabbing","[0, 3, 4, 5]",25,White/Caucasian,Female,Well,PASSED,418913999c665ae9527fd14a6132da39,WY,White/Causasian,<=35,test,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",94
146,QID301,146,"If you spend a long time shopping in uncomfortable shoes, you might develop what?",B,calluses,2,"uncomfortable,shoes,might,develop,what","[8, 9, 11, 12, 13]",25,White/Caucasian,Female,Well,PASSED,420641003ba20b966887dfac684efb17,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",94
147,QID303,147,Where does a maid empty a trash can?,D,alley,5,"Where,empty,trash,can","[0, 4, 6, 7]",25,White/Caucasian,Female,Well,PASSED,4302e727e47f464511d4d04f22bed0d2,WY,White/Causasian,<=35,test,"[1, 0, 0, 0, 1, 0, 1, 1]",94
148,QID305,148,People do many things to alleviate boredom. If you can't get out of the house you might decide to do what?,D,meet interesting people,3,"to,alleviate,boredom,decide,to,do,what","[4, 5, 6, 17, 18, 19, 20]",25,White/Caucasian,Female,Well,PASSED,4364b4b342fb7b44434bd6694bf8fd51,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",94
149,QID307,149,Where are traveling clothes often kept?,A,suitcase,1,"Where,traveling,clothes,kept","[0, 2, 3, 5]",25,White/Caucasian,Female,Well,PASSED,44120a9443c619d98ce5bfe4bb219c43,WY,White/Causasian,<=35,test,"[1, 0, 1, 1, 0, 1]",94
150,QID309,150,"I took my seat, the curtains drew back and I enjoyed the what?",E,theatre,4,"curtains,drew,back,enjoyed","[5, 6, 7, 10]",19,White/Sephardic Jew,Female,Well,PASSED,4499ebd5e8188b0d5fdef6afd893017a,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0]",307
151,QID311,151,Where would you get some maps that you own?,D,important when traveling,5,"maps,own","[5, 8]",19,White/Sephardic Jew,Female,Well,PASSED,4536489e5d8e02aadc3fcc7a55effe20,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 1, 0, 0, 1]",307
152,QID313,152,Where would you find a fox that is made up?,A,woods,2,"fox,that,is,made,up","[5, 6, 7, 8, 9]",19,White/Sephardic Jew,Female,Well,PASSED,456f2fb41cac8c028dcfe2f48637e473,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",307
153,QID315,153,Turkey only has a small northern part of their country located in part of the what?,C,middle east,1,northern,[5],19,White/Sephardic Jew,Female,Well,PASSED,45a6becd307342669d9d17474e50b97a,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",307
154,QID317,154,What language type is someone from Iran likely to use?,B,books,1,language,[1],19,White/Sephardic Jew,Female,Well,PASSED,46351b3a6beb694c5f623583a3b1473d,WY,White/Causasian,<=35,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",307
155,QID319,155,"The audience listened to the orchestra play, where were they watching the performance?",A,concert hall,1,"audience,listened,orchestra,play","[1, 2, 5, 6]",19,White/Sephardic Jew,Female,Well,PASSED,46ba5d2b8cfc6708e5e2618568d8730e,WY,White/Causasian,<=35,test,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",307
156,QID321,156,What kind of place has a leader?,D,organization,5,leader,[6],19,White/Sephardic Jew,Female,Well,PASSED,4768aa28fa14569d830f8947565296c1,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 1]",307
157,QID323,157,What are you using if there are speakers strapped on your ears?,B,headphones,2,"speakers,ears","[7, 11]",19,White/Sephardic Jew,Female,Well,PASSED,4779be55f47a301debfc472e4fc2c7b6,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",307
158,QID325,158,Where do play a game for money?,A,casino,1,"play,a,game,for,money","[2, 3, 4, 5, 6]",19,White/Sephardic Jew,Female,Well,PASSED,4858669d0193e5d9384dc37d4bb5c00c,WY,White/Causasian,<=35,test,"[0, 0, 1, 1, 1, 1, 1]",307
159,QID327,159,Why do young people swallow semen?,C,heterosexual woman in love,5,"swallow,semen","[4, 5]",19,White/Sephardic Jew,Female,Well,PASSED,487cabfcd776d89748ee7e7bb681ad59,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 1, 1]",307
160,QID329,160,"By learning about the world, many poor college students gain what?",C,desire to travel,3,"poor,college,students","[6, 7, 8]",24,White/Caucasian,Female,Very well,PASSED,48abc2c113623fd72f758502529f93a5,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",366
161,QID331,161,"Flowers make a good center focal point, just one of many arrangements that look good on a what?",B,table,2,Flowers,[0],24,White/Caucasian,Female,Very well,PASSED,494c501dbbfd36c602aae9e5b8e0cfff,WY,White/Causasian,<=35,test,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",366
162,QID333,162,Where is a drug kept in a home bathroom?,E,medicine cabinet,5,?,[],24,White/Caucasian,Female,Very well,PASSED,4a4f6408fae400ce0beb5bea0f9913e9,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",366
163,QID335,163,Lawyers often talk in front of an audience where?,B,courtroom,2,audience,[7],24,White/Caucasian,Female,Very well,PASSED,4c30d5eed4137cba89747510973f37a3,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0]",366
164,QID337,164,"The lady would eat and eat, and because of mental issues would then make herself what?",D,throw up,4,mental,[9],24,White/Caucasian,Female,Very well,PASSED,4dc2c4596b08e9bfd893174e67bff40a,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",366
165,QID339,165,What does an actor do when they are bored of their roles?,B,sing songs,5,roles,[11],24,White/Caucasian,Female,Very well,PASSED,4e3f85dc92eaad4ae6bc6529d62e382c,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",366
166,QID341,166,"They dealt with combustible mixtures in their experiments, this is why they kept a fire extinguisher where?",B,chemistry lab,2,"fire,extinguisher","[14, 15]",24,White/Caucasian,Female,Very well,PASSED,4e87db4771f2d6423034935446e3fff1,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",366
167,QID343,167,"John knew that the sun produced a massive amount of energy in two forms. If you were on the surface of the sun, what would kill you first?",B,heat,2,kill,[25],24,White/Caucasian,Female,Very well,PASSED,4f1d8007b446b0e10f07fd63cbd31b6f,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",366
168,QID345,168,"The baby was cranky, it needed to eat breakfast but refused to what?",B,open mouth,2,cranky,[3],24,White/Caucasian,Female,Very well,PASSED,4f7be1c68654e2924c161c8eca652928,WY,White/Causasian,<=35,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",366
169,QID347,169,Who is not famous for a superhighway with no speed limit?,E,america,5,not,[2],24,White/Caucasian,Female,Very well,PASSED,506c2dbfe7b00a82bfdf0507a8de88fb,WY,White/Causasian,<=35,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",366
170,QID349,170,"The man closed his eyes as the music played, what effect did the music have?",C,enjoyable,2,"as,the,music,played,,,what,effect,did,the,music,have","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",22,White/Caucasian,Male,Well,PASSED,5074bcaf0f700c9f3c8c563067af156a,WY,White/Causasian,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",185
171,QID351,171,"They passed a apple tree on their way to the racetrack, the were going to watch the biggest motorsport spectacle in the world where?",B,park,4,"passed,a,apple,tree,where,?","[1, 2, 3, 4, 23]",22,White/Caucasian,Male,Well,PASSED,5215e26c99b2a9b376fb1c70096a388a,WY,White/Causasian,<=35,test,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",185
